ID,N,10,0	Est1	Est2	Est3	Est4	Est5	Est6	Est7	Est8	Est9	Est10	Est11	Est12	Est13	Est14	Est15	Est16
398	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
399	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
400	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Maiz	Maiz	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Achicoria (1° año)
401	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
402	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
403	Sorgo Forrajero	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
404	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)
405	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
406	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)
407	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
408	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
409	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
410	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
411	Campo Natural	Campo Natural	Campo Natural	Campo Natural	Moha	Moha	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp
412	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
413	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
414	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
415	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)
416	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
417	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
418	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
419	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
420	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	Raigrás+TB+L (3° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
421	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (2° año)	Raigrás+TB+L (3° año)
422	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Raigrás+TB+L (1° año)
423	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
424	Sorgo Forrajero	Moha	Moha	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Sorgo Forrajero	Sorgo Forrajero
425	Sorgo Forrajero	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
426	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
427	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
428	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
429	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
430	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Moha	Moha	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)
431	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
432	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Maiz	Maiz	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)
433	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
434	Avena Pastoreo	Avena Pastoreo	Avena Pastoreo	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
435	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
436	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
437	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
438	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)
439	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
440	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
441	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)
442	Sorgo Forrajero	Maiz	Maiz	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	TR+Cebadilla (1° año)
443	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (3° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	Alfalfa (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
444	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
445	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)
446	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
447	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)
448	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
449	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
450	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Moha	Moha	Rastrojo	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
451	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Moha	Moha	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)
452	Sorgo Forrajero	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
453	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
454	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Rastrojo	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)
455	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
456	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
457	Moha	Moha	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)
458	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)
459	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
460	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero	Moha	Moha	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	Moha	Moha
461	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
462	Sorgo Forrajero	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
463	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
464	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
465	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
466	Sorgo Forrajero	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Sorgo Forrajero	Sorgo Forrajero	Sorgo Forrajero
467	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
468	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
469	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
470	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
471	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
472	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Rastrojo	Avena+Raigrás Temp	Avena+Raigrás Temp	Avena+Raigrás Temp	Rastrojo	Maiz	Maiz	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)
473	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
474	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
475	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
476	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (1° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)
477	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
478	Sorgo Forrajero	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)
479	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	Lotus Puro (3° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)
480	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
481	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (1° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	TR+Cebadilla (2° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (1° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)	FE+TB+L (2° año)
482	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (3° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	FE+TB+L (4° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (1° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)	Lotus Puro (2° año)
483	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
484	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
485	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
486	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado	Reservado
487	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	TR+TB+Raigrás (2° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (1° año)	Achicoria (2° año)	Achicoria (2° año)	Achicoria (2° año)	Moha	Moha	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)	Raigrás+TB+L (1° año)
